customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk,avg_order_value_clean,email_open_rate_clean,customer_record_count,estimated_customer_value,recency_segment,churn_risk_segment,age_group,customer_tenure_days,loyalty_segment,fraud_status,customer_value_segment,customer_priority,data_quality_flag,customer_since_sql,customer_tenure_days_sql
CUST_5488,46,Male,Australia,315.61,9,333,0,Fashion,81.4,26-05-2023,8,0.47,315.61,81.4,1,2840.49,Inactive,Medium Risk,45-54,03-04-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-05-26,1903-04-03
CUST_1206,79,Female,USA,133.8,10,26,0,Beauty,58.8,18-06-2024,84,0.22,133.8,58.8,2,1338,Active,Medium Risk,55+,10-03-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-18,1902-03-10
CUST_6134,42,Male,France,78.32,5,329,0,Fashion,46.7,17-11-2024,9,0.47,78.32,46.7,1,391.6,Inactive,Medium Risk,35-44,09-10-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-17,1901-10-09
CUST_6977,72,Male,France,98.36,12,122,0,Beauty,75.2,12-08-2023,77,0.36,98.36,75.2,2,1180.32,Inactive,Medium Risk,55+,15-01-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-12,1903-01-15
CUST_8721,34,Male,France,86.75,15,155,0,Beauty,57.1,17-07-2022,21,0.12,86.75,57.1,1,1301.25,Inactive,Low Risk,25-34,10-02-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-17,1904-02-10
CUST_8035,63,Female,Germany,208.18,7,216,0,Home,88.4,20-12-2020,92,0.4,208.18,88.4,1,1457.26,Inactive,Medium Risk,55+,06-09-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-20,1905-09-06
CUST_2484,41,Male,UK,54.39,10,193,0,Sports,90.5,25-08-2021,44,0.14,54.39,90.5,1,543.9,Inactive,Low Risk,35-44,01-01-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-08-25,1905-01-01
CUST_8858,28,Female,Japan,76.64,11,300,0,Home,60.4,19-09-2020,60,0.03,76.64,60.4,1,843.04,Inactive,Low Risk,25-34,07-12-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-19,1905-12-07
CUST_1863,43,Male,Brazil,173.31,13,160,0,Electronics,56.4,04-06-2022,71,0.22,173.31,56.4,1,2253.03,Inactive,Medium Risk,35-44,24-03-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-06-04,1904-03-24
CUST_3790,68,Male,France,41,7,127,0,Sports,70.1,05-04-2022,31,0.53,41,70.1,1,287,Inactive,High Risk,55+,23-05-1904,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-04-05,1904-05-23
CUST_8408,79,Male,UK,28.69,14,315,0,Home,72.6,26-01-2024,87,0.2,28.69,72.6,1,401.66,Inactive,Medium Risk,55+,01-08-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-26,1902-08-01
CUST_9755,51,Female,Brazil,76.18,12,177,0,Sports,72.7,01-04-2024,13,0.19,76.18,72.7,1,914.16,Inactive,Low Risk,45-54,27-05-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-01,1902-05-27
CUST_6116,45,Male,USA,88.83,6,125,0,Sports,62.1,03-12-2023,45,0.33,88.83,62.1,1,532.98,Inactive,Medium Risk,45-54,24-09-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-12-03,1902-09-24
CUST_7019,20,Male,India,69.65,6,173,0,Sports,76.3,02-03-2024,2,0.12,69.65,76.3,3,417.9,Inactive,Low Risk,Under 25,26-06-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-03-02,1902-06-26
CUST_2757,28,Other,Australia,28.98,8,34,0,Beauty,14.4,10-01-2025,34,0.56,28.98,14.4,2,231.84,At Risk,High Risk,25-34,16-08-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2025-01-10,1901-08-16
CUST_8574,55,Female,UK,97.97,15,238,0,Sports,82.1,06-08-2020,69,0.06,97.97,82.1,2,1469.55,Inactive,Low Risk,55+,20-01-1906,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-08-06,1906-01-20
CUST_7374,78,Male,China,40.32,10,40,0,Beauty,31,15-09-2021,66,0.24,40.32,31,1,403.2,At Risk,Medium Risk,55+,11-12-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-09-15,1904-12-11
CUST_7892,31,Male,Canada,54.71,10,185,0,Sports,88.6,07-02-2023,62,0.25,54.71,88.6,2,547.1,Inactive,Medium Risk,25-34,20-07-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-02-07,1903-07-20
CUST_2678,68,Female,UK,35.44,11,182,0,Beauty,13.2,27-10-2021,47,0.09,35.44,13.2,2,389.84,Inactive,Low Risk,55+,30-10-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-27,1904-10-30
CUST_4242,43,Male,France,36.02,10,260,0,Sports,0.4,07-10-2024,98,0.09,36.02,0.4,1,360.2,Inactive,Low Risk,35-44,19-11-1901,High Loyalty,Legitimate,Low Value,Stable,Valid,2024-10-07,1901-11-19
CUST_5636,65,Male,France,87.56,9,33,0,Electronics,1.6,25-07-2022,2,0.13,87.56,1.6,1,788.04,At Risk,Low Risk,55+,02-02-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-25,1904-02-02
CUST_2059,38,Female,UK,128.87,7,186,0,Home,21,03-07-2022,84,0.22,128.87,21,1,902.09,Inactive,Medium Risk,35-44,24-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-03,1904-02-24
CUST_7668,71,Female,Australia,77.64,8,306,0,Sports,11.4,17-05-2023,72,0.6,77.64,11.4,1,621.12,Inactive,High Risk,55+,12-04-1903,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2023-05-17,1903-04-12
CUST_4157,73,Female,Brazil,35.36,13,136,0,Electronics,55.4,18-11-2023,87,0.27,35.36,55.4,2,459.68,Inactive,Medium Risk,55+,09-10-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-11-18,1902-10-09
CUST_6915,56,Male,USA,42.61,17,201,1,Home,44.8,09-04-2023,37,0.2,42.61,44.8,1,724.37,Inactive,Medium Risk,55+,20-05-1903,Low Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-04-09,1903-05-20
CUST_3693,47,Male,Canada,32.83,8,142,0,Fashion,60.6,14-06-2024,80,0.37,32.83,60.6,2,262.64,Inactive,Medium Risk,45-54,14-03-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-14,1902-03-14
CUST_4627,76,Female,USA,52.2,11,108,0,Sports,19.3,28-05-2024,86,0.31,52.2,19.3,2,574.2,Inactive,Medium Risk,55+,31-03-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-05-28,1902-03-31
CUST_6450,25,Male,Germany,50.74,13,156,0,Fashion,75.4,13-06-2021,63,0.1,50.74,75.4,3,659.62,Inactive,Low Risk,25-34,15-03-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-13,1905-03-15
CUST_2663,68,Female,Australia,,11,254,0,Home,61,26-01-2024,56,0.17,250,61,1,2750,Inactive,Low Risk,55+,01-08-1902,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-01-26,1902-08-01
CUST_6592,37,Female,France,98.89,11,180,0,Home,22.1,27-04-2021,46,0.18,98.89,22.1,4,1087.79,Inactive,Low Risk,35-44,01-05-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-04-27,1905-05-01
CUST_8392,65,Male,Germany,230.71,8,340,0,Sports,39.9,16-01-2024,63,0.45,230.71,39.9,3,1845.68,Inactive,Medium Risk,55+,11-08-1902,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-01-16,1902-08-11
CUST_2306,49,Other,USA,61.83,6,218,0,Electronics,71.8,08-04-2022,8,0.29,61.83,71.8,2,370.98,Inactive,Medium Risk,45-54,20-05-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-08,1904-05-20
CUST_7776,39,Female,USA,53.62,9,27,0,Sports,68,21-03-2024,55,0.19,53.62,68,1,482.58,Active,Low Risk,35-44,07-06-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-03-21,1902-06-07
CUST_6864,76,Female,Canada,83.46,15,150,0,Electronics,56.2,13-04-2025,43,0.18,83.46,56.2,1,1251.9,Inactive,Low Risk,55+,15-05-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-04-13,1901-05-15
CUST_8526,24,Male,Japan,97.4,7,358,0,Sports,97.9,08-10-2020,90,0.41,97.4,97.9,1,681.8,Inactive,Medium Risk,Under 25,18-11-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-10-08,1905-11-18
CUST_9901,26,Male,USA,54.65,9,99,0,Electronics,13.2,04-12-2020,23,0.32,54.65,13.2,3,491.85,Inactive,Medium Risk,25-34,22-09-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-04,1905-09-22
CUST_6575,62,Female,Brazil,134.02,7,2,1,Beauty,48.8,20-04-2022,16,0.16,134.02,48.8,2,938.14,Active,Low Risk,55+,08-05-1904,Low Loyalty,Fraudulent,Low Value,Stable,Check Data,2022-04-20,1904-05-08
CUST_6530,18,Male,Brazil,126.84,13,32,0,Electronics,62.4,22-09-2024,85,0.11,126.84,62.4,1,1648.92,At Risk,Low Risk,Under 25,04-12-1901,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-09-22,1901-12-04
CUST_5413,46,Other,UK,148.06,8,198,0,Electronics,99.4,30-03-2022,52,0.17,148.06,99.4,1,1184.48,Inactive,Low Risk,45-54,29-05-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-03-30,1904-05-29
CUST_4748,25,Male,Canada,96.92,12,68,0,Home,54.3,10-07-2023,93,0.25,96.92,54.3,4,1163.04,At Risk,Medium Risk,25-34,17-02-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-07-10,1903-02-17
CUST_1663,73,Female,Canada,55.76,6,89,0,Fashion,44.2,19-05-2021,54,0.22,55.76,44.2,2,334.56,At Risk,Medium Risk,55+,09-04-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-05-19,1905-04-09
CUST_2998,71,Male,France,42.79,12,16,0,Sports,92.2,17-07-2021,84,0.39,42.79,92.2,2,513.48,Active,Medium Risk,55+,09-02-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-17,1905-02-09
CUST_8994,21,Female,USA,71.68,9,336,0,Home,50.6,20-12-2021,76,0.15,71.68,50.6,1,645.12,Inactive,Low Risk,Under 25,06-09-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-20,1904-09-06
CUST_2495,52,Male,Japan,156.2,9,322,0,Fashion,93.9,29-11-2022,37,0.34,156.2,93.9,1,1405.8,Inactive,Medium Risk,45-54,28-09-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-11-29,1903-09-28
CUST_4304,76,Male,China,36.58,8,322,0,Home,75,06-04-2022,90,0.01,36.58,75,1,292.64,Inactive,Low Risk,55+,22-05-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-06,1904-05-22
CUST_4763,20,Male,Germany,81.56,9,33,0,Home,16.8,09-04-2022,67,0.28,81.56,16.8,1,734.04,At Risk,Medium Risk,Under 25,19-05-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-09,1904-05-19
CUST_6232,71,Female,Canada,228.73,10,263,0,Sports,,22-01-2021,18,0.17,228.73,250,3,2287.3,Inactive,Low Risk,55+,04-08-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-01-22,1905-08-04
CUST_2853,62,Male,UK,,7,300,0,Beauty,31.8,01-09-2021,59,0.13,250,31.8,1,1750,Inactive,Low Risk,55+,25-12-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-09-01,1904-12-25
CUST_7585,57,Other,UK,33.63,13,59,0,Home,6.8,27-10-2024,1,0.55,33.63,6.8,1,437.19,At Risk,High Risk,55+,30-10-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-10-27,1901-10-30
CUST_2291,24,Female,USA,159.51,6,183,0,Sports,54.3,08-06-2024,19,0.28,159.51,54.3,1,957.06,Inactive,Medium Risk,Under 25,20-03-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-08,1902-03-20
CUST_4581,44,Male,USA,124.35,10,325,0,Electronics,86,18-09-2024,13,0.74,124.35,86,1,1243.5,Inactive,High Risk,35-44,08-12-1901,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2024-09-18,1901-12-08
CUST_8554,18,Female,China,218.18,9,356,0,Fashion,40,01-12-2020,33,0.16,218.18,40,1,1963.62,Inactive,Low Risk,Under 25,25-09-1905,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-12-01,1905-09-25
CUST_8280,44,Male,India,153.58,10,364,0,Sports,64.8,08-03-2021,94,0.51,153.58,64.8,1,1535.8,Inactive,High Risk,35-44,20-06-1905,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2021-03-08,1905-06-20
CUST_2636,33,Other,India,,8,198,0,Beauty,98.1,13-10-2024,22,0.13,250,98.1,2,2000,Inactive,Low Risk,25-34,13-11-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-10-13,1901-11-13
CUST_4696,55,Female,USA,53.22,10,240,0,Sports,19.4,06-12-2024,27,0.29,53.22,19.4,2,532.2,Inactive,Medium Risk,55+,20-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-06,1901-09-20
CUST_1698,24,Male,Australia,82.14,10,231,0,Sports,35.8,12-05-2025,50,0.05,82.14,35.8,3,821.4,Inactive,Low Risk,Under 25,16-04-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-12,1901-04-16
CUST_5737,61,Male,Brazil,168.89,8,210,0,Electronics,2.5,25-04-2024,77,0.26,168.89,2.5,2,1351.12,Inactive,Medium Risk,55+,03-05-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-25,1902-05-03
CUST_1854,40,Male,Brazil,105.91,11,51,0,Fashion,23.2,22-08-2022,72,0.35,105.91,23.2,1,1165.01,At Risk,Medium Risk,35-44,05-01-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-08-22,1904-01-05
CUST_9164,58,Other,China,211.42,10,118,0,Fashion,77.9,14-03-2025,53,0.09,211.42,77.9,1,2114.2,Inactive,Low Risk,55+,14-06-1901,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-03-14,1901-06-14
CUST_6855,76,Male,China,49.17,5,329,0,Beauty,65.7,29-09-2020,60,0.36,49.17,65.7,1,245.85,Inactive,Medium Risk,55+,27-11-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-29,1905-11-27
CUST_8392,28,Female,France,222.22,15,214,0,Fashion,78.4,18-03-2022,50,0.49,222.22,78.4,3,3333.3,Inactive,Medium Risk,25-34,10-06-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-03-18,1904-06-10
CUST_7528,59,Male,Japan,55.13,9,321,0,Electronics,42.5,10-07-2020,66,0.24,55.13,42.5,1,496.17,Inactive,Medium Risk,55+,16-02-1906,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-07-10,1906-02-16
CUST_6249,70,Other,UK,130.45,9,148,0,Beauty,73.6,04-01-2024,83,0.18,130.45,73.6,2,1174.05,Inactive,Low Risk,55+,23-08-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-04,1902-08-23
CUST_6172,50,Male,Brazil,102.11,6,175,0,Electronics,60,27-07-2024,24,0.29,102.11,60,1,612.66,Inactive,Medium Risk,45-54,30-01-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-07-27,1902-01-30
CUST_2707,67,Female,Australia,102.28,15,268,0,Electronics,32.8,16-08-2024,69,0.33,102.28,32.8,1,1534.2,Inactive,Medium Risk,55+,10-01-1902,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-08-16,1902-01-10
CUST_6791,53,Female,USA,122.19,10,319,0,Sports,41.2,08-01-2025,8,0.26,122.19,41.2,2,1221.9,Inactive,Medium Risk,45-54,18-08-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-01-08,1901-08-18
CUST_6535,54,Female,Canada,15.61,11,4,0,Sports,54.1,11-12-2024,20,0.2,15.61,54.1,1,171.71,Active,Medium Risk,45-54,15-09-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-11,1901-09-15
CUST_5931,58,Male,Australia,85.36,11,115,0,Sports,95.6,29-10-2022,99,0.13,85.36,95.6,2,938.96,Inactive,Low Risk,55+,29-10-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-10-29,1903-10-29
CUST_4510,76,Male,France,55,8,202,0,Home,,29-01-2025,66,0.16,55,250,2,440,Inactive,Low Risk,55+,28-07-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-01-29,1901-07-28
CUST_1202,34,Male,Australia,89.23,9,36,0,Electronics,,06-10-2020,70,0.26,89.23,250,1,803.07,At Risk,Medium Risk,25-34,20-11-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-10-06,1905-11-20
CUST_5218,52,Female,Canada,102,14,53,0,Fashion,,16-11-2024,59,0.27,102,250,2,1428,At Risk,Medium Risk,45-54,10-10-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-16,1901-10-10
CUST_9958,65,Male,Germany,152.84,16,287,0,Beauty,71.7,23-03-2024,80,0.29,152.84,71.7,1,2445.44,Inactive,Medium Risk,55+,05-06-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-03-23,1902-06-05
CUST_5389,22,Female,India,31.65,5,283,0,Home,89.5,11-04-2025,47,0.07,31.65,89.5,1,158.25,Inactive,Low Risk,Under 25,17-05-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-04-11,1901-05-17
CUST_3327,65,Male,Germany,,8,85,0,Sports,73.9,15-11-2024,36,0.17,250,73.9,2,2000,At Risk,Low Risk,55+,11-10-1901,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-11-15,1901-10-11
CUST_9004,49,Female,UK,31.75,8,44,0,Home,41.6,25-11-2021,2,0.16,31.75,41.6,2,254,At Risk,Low Risk,45-54,01-10-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-11-25,1904-10-01
CUST_3931,20,Other,UK,148.5,7,283,0,Home,72.5,16-08-2021,64,0.52,148.5,72.5,2,1039.5,Inactive,High Risk,Under 25,10-01-1905,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-08-16,1905-01-10
CUST_8777,69,Female,Brazil,42.89,14,320,0,Electronics,44.4,09-05-2022,78,0.2,42.89,44.4,1,600.46,Inactive,Medium Risk,55+,19-04-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-05-09,1904-04-19
CUST_1197,64,Male,Canada,84.23,8,69,0,Electronics,71.4,26-08-2021,38,0.48,84.23,71.4,1,673.84,At Risk,Medium Risk,55+,31-12-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-08-26,1904-12-31
CUST_8125,79,Male,UK,58.17,9,41,0,Fashion,78,07-09-2024,26,0.28,58.17,78,1,523.53,At Risk,Medium Risk,55+,19-12-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-09-07,1901-12-19
CUST_2930,52,Male,China,27.6,10,271,0,Beauty,84.3,25-12-2022,20,0.17,27.6,84.3,1,276,Inactive,Low Risk,45-54,02-09-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-12-25,1903-09-02
CUST_7287,69,Male,Brazil,145.31,2,140,0,Beauty,72.8,25-11-2024,93,0.49,145.31,72.8,2,290.62,Inactive,Medium Risk,55+,01-10-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-25,1901-10-01
CUST_9800,31,Female,France,98.73,12,58,0,Sports,16,08-10-2023,4,0.23,98.73,16,2,1184.76,At Risk,Medium Risk,25-34,19-11-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-10-08,1902-11-19
CUST_5282,65,Female,Brazil,111.09,17,239,0,Fashion,93.6,06-06-2025,84,0.3,111.09,93.6,2,1888.53,Inactive,Medium Risk,55+,22-03-1901,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-06-06,1901-03-22
CUST_3511,78,Other,Germany,52.81,12,46,0,Beauty,21.3,28-02-2022,88,0.39,52.81,21.3,1,633.72,At Risk,Medium Risk,55+,28-06-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-02-28,1904-06-28
CUST_1659,78,Male,USA,75.55,11,166,0,Home,35.8,20-02-2024,65,0.25,75.55,35.8,2,831.05,Inactive,Medium Risk,55+,07-07-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-02-20,1902-07-07
CUST_3811,48,Female,China,96.48,16,109,0,Home,42.9,11-07-2024,89,0.16,96.48,42.9,1,1543.68,Inactive,Low Risk,45-54,15-02-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-07-11,1902-02-15
CUST_8098,48,Female,China,28.12,12,125,0,Beauty,71.2,25-03-2021,14,0.32,28.12,71.2,1,337.44,Inactive,Medium Risk,45-54,03-06-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-03-25,1905-06-03
CUST_7546,34,Female,Japan,27.66,14,298,0,Home,70.1,29-03-2022,35,0.34,27.66,70.1,1,387.24,Inactive,Medium Risk,25-34,30-05-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-03-29,1904-05-30
CUST_2986,77,Male,China,126.31,15,108,0,Home,96.2,19-02-2021,85,0.08,126.31,96.2,2,1894.65,Inactive,Low Risk,55+,07-07-1905,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-02-19,1905-07-07
CUST_9338,41,Female,China,16.18,7,164,0,Sports,18.9,02-08-2023,52,0.48,16.18,18.9,1,113.26,Inactive,Medium Risk,35-44,25-01-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-08-02,1903-01-25
CUST_3911,69,Female,Germany,112.24,8,258,0,Home,,13-09-2021,23,0.29,112.24,250,1,897.92,Inactive,Medium Risk,55+,13-12-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-09-13,1904-12-13
CUST_2734,40,Female,Australia,19.14,18,75,0,Beauty,20.4,02-01-2024,20,0.21,19.14,20.4,1,344.52,At Risk,Medium Risk,35-44,25-08-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-02,1902-08-25
CUST_2843,35,Other,China,131.7,14,6,0,Electronics,67.3,03-04-2022,90,0.38,131.7,67.3,1,1843.8,Active,Medium Risk,35-44,25-05-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-04-03,1904-05-25
CUST_9680,67,Male,USA,109.97,8,185,0,Home,,24-01-2024,27,0.43,109.97,250,3,879.76,Inactive,Medium Risk,55+,03-08-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-01-24,1902-08-03
CUST_3976,71,Male,India,31.8,11,275,0,Beauty,86.8,15-10-2022,41,0.08,31.8,86.8,1,349.8,Inactive,Low Risk,55+,12-11-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-10-15,1903-11-12
CUST_2959,31,Female,Germany,96.67,15,78,0,Home,98.3,29-09-2023,78,0.06,96.67,98.3,1,1450.05,At Risk,Low Risk,25-34,28-11-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-29,1902-11-28
CUST_6759,67,Female,Germany,,7,64,0,Fashion,,23-04-2023,36,0.6,250,250,1,1750,At Risk,High Risk,55+,06-05-1903,Low Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2023-04-23,1903-05-06
CUST_7694,32,Male,Australia,56.13,7,114,0,Sports,73.9,11-01-2023,4,0.06,56.13,73.9,1,392.91,Inactive,Low Risk,25-34,16-08-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-01-11,1903-08-16
CUST_3385,32,Female,Japan,66.49,17,201,0,Electronics,53.3,03-04-2024,26,0.08,66.49,53.3,2,1130.33,Inactive,Low Risk,25-34,25-05-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-03,1902-05-25
CUST_5736,23,Other,Australia,61.8,10,141,0,Home,35.9,18-10-2020,40,0.28,61.8,35.9,1,618,Inactive,Medium Risk,Under 25,08-11-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-10-18,1905-11-08
CUST_2802,44,Other,Brazil,52.83,14,97,0,Beauty,19.1,15-08-2022,80,0.14,52.83,19.1,2,739.62,Inactive,Low Risk,35-44,12-01-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-08-15,1904-01-12
CUST_9155,32,Male,India,131.28,5,304,0,Electronics,71.9,01-10-2024,84,0.47,131.28,71.9,2,656.4,Inactive,Medium Risk,25-34,25-11-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-10-01,1901-11-25
CUST_9120,67,Female,UK,131.12,10,216,0,Home,15.9,16-01-2025,88,0.18,131.12,15.9,3,1311.2,Inactive,Low Risk,55+,10-08-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2025-01-16,1901-08-10
CUST_7616,53,Female,France,32.96,12,73,0,Fashion,28.1,29-07-2022,74,0.31,32.96,28.1,1,395.52,At Risk,Medium Risk,45-54,29-01-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-29,1904-01-29
CUST_6534,72,Female,UK,190.31,7,292,0,Beauty,92,14-08-2022,66,0.4,190.31,92,1,1332.17,Inactive,Medium Risk,55+,13-01-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-08-14,1904-01-13
CUST_5061,25,Female,Japan,80.75,9,133,0,Sports,50.8,06-01-2021,73,0.17,80.75,50.8,1,726.75,Inactive,Low Risk,25-34,20-08-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-01-06,1905-08-20
CUST_1262,32,Female,Japan,114.79,11,261,1,Home,85.4,16-12-2022,82,0.15,114.79,85.4,2,1262.69,Inactive,Low Risk,25-34,11-09-1903,High Loyalty,Fraudulent,Low Value,Stable,Check Data,2022-12-16,1903-09-11
CUST_7287,20,Female,China,322.28,14,283,0,Beauty,76.8,12-06-2021,94,0.37,322.28,76.8,2,4511.92,Inactive,Medium Risk,Under 25,16-03-1905,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-06-12,1905-03-16
CUST_9815,79,Male,Australia,77.2,15,101,0,Home,37.6,10-04-2023,3,0.05,77.2,37.6,1,1158,Inactive,Low Risk,55+,19-05-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-04-10,1903-05-19
CUST_3049,64,Female,Brazil,,5,205,0,Sports,21.8,17-10-2021,64,0.27,250,21.8,1,1250,Inactive,Medium Risk,55+,09-11-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-17,1904-11-09
